"","Area_Name","Area_Code","Area_Type","Sex","Age_group","Age_band_type","Year","Population","Data_type","Annual_change","Percentage"
"23975","South East","E12000008","Region","Male","5-9 years","5 years","2038",278115,"Projected - ONS",-401,0.0554700358291974
"23976","South East","E12000008","Region","Male","50-54 years","5 years","2038",309665,"Projected - ONS",2148,0.0617626832247395
"23977","South East","E12000008","Region","Male","55-59 years","5 years","2038",306721,"Projected - ONS",4059,0.0611755024344867
"23978","South East","E12000008","Region","Male","60-64 years","5 years","2038",280796,"Projected - ONS",-3279,0.056004761270321
"23979","South East","E12000008","Region","Male","65-69 years","5 years","2038",296910,"Projected - ONS",-2125,0.0592186985169696
"23980","South East","E12000008","Region","Male","70-74 years","5 years","2038",290591,"Projected - ONS",750,0.057958373987891
"23981","South East","E12000008","Region","Male","75-79 years","5 years","2038",242330,"Projected - ONS",7609,0.0483327176976769
"23982","South East","E12000008","Region","Male","80-84 years","5 years","2038",175612,"Projected - ONS",5092,0.0350258128185715
"23983","South East","E12000008","Region","Male","85-89 years","5 years","2038",119677,"Projected - ONS",-1621,0.023869577253765
"23984","South East","E12000008","Region","Male","90+ years","5 years","2038",88454,"Projected - ONS",5793,0.0176421500071403
"23985","West Sussex","E10000032","County","Female","0-4 years","5 years","2038",22627,"Projected - ONS",123,0.0453050134451392
"23986","West Sussex","E10000032","County","Female","10-14 years","5 years","2038",25412,"Projected - ONS",-40,0.0508812923351694
"23987","West Sussex","E10000032","County","Female","15-19 years","5 years","2038",24765,"Projected - ONS",-22,0.0495858336486884
"23988","West Sussex","E10000032","County","Female","20-24 years","5 years","2038",20255,"Projected - ONS",-65,0.0405556656795552
"23989","West Sussex","E10000032","County","Female","25-29 years","5 years","2038",23186,"Projected - ONS",63,0.0464242737322225
"23990","West Sussex","E10000032","County","Female","30-34 years","5 years","2038",23512,"Projected - ONS",701,0.0470770087118095
"23991","West Sussex","E10000032","County","Female","35-39 years","5 years","2038",24244,"Projected - ONS",-280,0.0485426590340724
"23992","West Sussex","E10000032","County","Female","40-44 years","5 years","2038",27902,"Projected - ONS",-266,0.0558669061363095
"23993","West Sussex","E10000032","County","Female","45-49 years","5 years","2038",30584,"Projected - ONS",-259,0.0612369528088628
"23994","West Sussex","E10000032","County","Female","5-9 years","5 years","2038",24146,"Projected - ONS",-31,0.0483464380892885
"23995","West Sussex","E10000032","County","Female","50-54 years","5 years","2038",31072,"Projected - ONS",159,0.0622140530237047
"23996","West Sussex","E10000032","County","Female","55-59 years","5 years","2038",32508,"Projected - ONS",422,0.0650892905411493
"23997","West Sussex","E10000032","County","Female","60-64 years","5 years","2038",30867,"Projected - ONS",-351,0.0618035908432895
"23998","West Sussex","E10000032","County","Female","65-69 years","5 years","2038",34766,"Projected - ONS",-282,0.0696103812893318
"23999","West Sussex","E10000032","County","Female","70-74 years","5 years","2038",35867,"Projected - ONS",225,0.0718148635363419
"24000","West Sussex","E10000032","County","Female","75-79 years","5 years","2038",31129,"Projected - ONS",911,0.0623281815324055
"24001","West Sussex","E10000032","County","Female","80-84 years","5 years","2038",23966,"Projected - ONS",737,0.0479860322723387
"24002","West Sussex","E10000032","County","Female","85-89 years","5 years","2038",17886,"Projected - ONS",-345,0.035812324677587
"24003","West Sussex","E10000032","County","Female","90+ years","5 years","2038",14743,"Projected - ONS",863,0.0295192386627342
"24004","West Sussex","E10000032","County","Male","0-4 years","5 years","2038",23712,"Projected - ONS",136,0.0496547911470734
"24005","West Sussex","E10000032","County","Male","10-14 years","5 years","2038",26829,"Projected - ONS",-46,0.0561820340622821
"24006","West Sussex","E10000032","County","Male","15-19 years","5 years","2038",26497,"Projected - ONS",-27,0.0554867999757087
"24007","West Sussex","E10000032","County","Male","20-24 years","5 years","2038",22168,"Projected - ONS",-178,0.0464215338287923
"24008","West Sussex","E10000032","County","Male","25-29 years","5 years","2038",24420,"Projected - ONS",168,0.0511373987774769
"24009","West Sussex","E10000032","County","Male","30-34 years","5 years","2038",23586,"Projected - ONS",695,0.0493909372467474
"24010","West Sussex","E10000032","County","Male","35-39 years","5 years","2038",23811,"Projected - ONS",-259,0.049862104925901
"24011","West Sussex","E10000032","County","Male","40-44 years","5 years","2038",27465,"Projected - ONS",-213,0.0575138680353564
"24012","West Sussex","E10000032","County","Male","45-49 years","5 years","2038",29555,"Projected - ONS",-55,0.0618904922550504
"24013","West Sussex","E10000032","County","Male","5-9 years","5 years","2038",25361,"Projected - ONS",-37,0.0531079267156262
"24014","West Sussex","E10000032","County","Male","50-54 years","5 years","2038",29461,"Projected - ONS",221,0.0616936488690929
"24015","West Sussex","E10000032","County","Male","55-59 years","5 years","2038",30171,"Projected - ONS",375,0.0631804446566444
"24016","West Sussex","E10000032","County","Male","60-64 years","5 years","2038",28531,"Projected - ONS",-227,0.0597461557952578
"24017","West Sussex","E10000032","County","Male","65-69 years","5 years","2038",31886,"Projected - ONS",-397,0.0667717894110823
"24018","West Sussex","E10000032","County","Male","70-74 years","5 years","2038",32315,"Projected - ONS",252,0.0676701491193352
"24019","West Sussex","E10000032","County","Male","75-79 years","5 years","2038",27364,"Projected - ONS",911,0.0573023660993808
"24020","West Sussex","E10000032","County","Male","80-84 years","5 years","2038",20151,"Projected - ONS",538,0.0421977773450015
"24021","West Sussex","E10000032","County","Male","85-89 years","5 years","2038",14014,"Projected - ONS",-167,0.0293464171362638
"24022","West Sussex","E10000032","County","Male","90+ years","5 years","2038",10240,"Projected - ONS",674,0.0214433645979264
"24023","Worthing","E07000229","District","Female","0-4 years","5 years","2038",2797,"Projected - ONS",17,0.0424837097680636
"24024","Worthing","E07000229","District","Female","10-14 years","5 years","2038",2980,"Projected - ONS",-3,0.0452633017907863
"24025","Worthing","E07000229","District","Female","15-19 years","5 years","2038",2951,"Projected - ONS",-5,0.0448228199948357
"24026","Worthing","E07000229","District","Female","20-24 years","5 years","2038",2602,"Projected - ONS",-11,0.0395218494159819
"24027","Worthing","E07000229","District","Female","25-29 years","5 years","2038",3121,"Projected - ONS",4,0.0474049546607531
"24028","Worthing","E07000229","District","Female","30-34 years","5 years","2038",3149,"Projected - ONS",103,0.0478302474292571
"24029","Worthing","E07000229","District","Female","35-39 years","5 years","2038",3221,"Projected - ONS",-46,0.0489238574054103
"24030","Worthing","E07000229","District","Female","40-44 years","5 years","2038",3721,"Projected - ONS",-28,0.0565183711286966
"24031","Worthing","E07000229","District","Female","45-49 years","5 years","2038",4151,"Projected - ONS",-37,0.0630496529307228
"24032","Worthing","E07000229","District","Female","5-9 years","5 years","2038",2898,"Projected - ONS",-3,0.0440178015401674
"24033","Worthing","E07000229","District","Female","50-54 years","5 years","2038",4153,"Projected - ONS",6,0.063080030985616
"24034","Worthing","E07000229","District","Female","55-59 years","5 years","2038",4354,"Projected - ONS",51,0.0661330255023771
"24035","Worthing","E07000229","District","Female","60-64 years","5 years","2038",4114,"Projected - ONS",-64,0.0624876589151997
"24036","Worthing","E07000229","District","Female","65-69 years","5 years","2038",4641,"Projected - ONS",5,0.0704922763795434
"24037","Worthing","E07000229","District","Female","70-74 years","5 years","2038",4807,"Projected - ONS",14,0.0730136549356745
"24038","Worthing","E07000229","District","Female","75-79 years","5 years","2038",4267,"Projected - ONS",181,0.0648115801145253
"24039","Worthing","E07000229","District","Female","80-84 years","5 years","2038",3213,"Projected - ONS",89,0.0488023451858378
"24040","Worthing","E07000229","District","Female","85-89 years","5 years","2038",2493,"Projected - ONS",-36,0.0378662454243055
"24041","Worthing","E07000229","District","Female","90+ years","5 years","2038",2204,"Projected - ONS",135,0.033476616492246
"24042","Worthing","E07000229","District","Male","0-4 years","5 years","2038",2917,"Projected - ONS",17,0.0472687203253877
"24043","Worthing","E07000229","District","Male","10-14 years","5 years","2038",3080,"Projected - ONS",-4,0.0499100646562201
"24044","Worthing","E07000229","District","Male","15-19 years","5 years","2038",3128,"Projected - ONS",-6,0.0506878838456677
"24045","Worthing","E07000229","District","Male","20-24 years","5 years","2038",2716,"Projected - ONS",-24,0.0440116024695759
"24046","Worthing","E07000229","District","Male","25-29 years","5 years","2038",3273,"Projected - ONS",8,0.0530375459804573
"24047","Worthing","E07000229","District","Male","30-34 years","5 years","2038",3264,"Projected - ONS",104,0.0528917048824359
"24048","Worthing","E07000229","District","Male","35-39 years","5 years","2038",3238,"Projected - ONS",-41,0.0524703861548184
"24049","Worthing","E07000229","District","Male","40-44 years","5 years","2038",3660,"Projected - ONS",-33,0.0593087131953785
"24050","Worthing","E07000229","District","Male","45-49 years","5 years","2038",3932,"Projected - ONS",13,0.0637163552689148
"24051","Worthing","E07000229","District","Male","5-9 years","5 years","2038",2984,"Projected - ONS",-4,0.048354426277325
"24052","Worthing","E07000229","District","Male","50-54 years","5 years","2038",3838,"Projected - ONS",55,0.0621931260229133
"24053","Worthing","E07000229","District","Male","55-59 years","5 years","2038",3894,"Projected - ONS",38,0.0631005817439354
"24054","Worthing","E07000229","District","Male","60-64 years","5 years","2038",3699,"Projected - ONS",-53,0.0599406912868046
"24055","Worthing","E07000229","District","Male","65-69 years","5 years","2038",4225,"Projected - ONS",-48,0.0684642932378344
"24056","Worthing","E07000229","District","Male","70-74 years","5 years","2038",4314,"Projected - ONS",53,0.0699064996516018
"24057","Worthing","E07000229","District","Male","75-79 years","5 years","2038",3635,"Projected - ONS",119,0.0589035990342078
"24058","Worthing","E07000229","District","Male","80-84 years","5 years","2038",2655,"Projected - ONS",94,0.0430231239163196
"24059","Worthing","E07000229","District","Male","85-89 years","5 years","2038",1850,"Projected - ONS",-34,0.0299784479266257
"24060","Worthing","E07000229","District","Male","90+ years","5 years","2038",1409,"Projected - ONS",106,0.022832234123576
"24061","Adur","E07000223","District","Female","0-9 years","10 years","2038",3753,"Projected - ONS",12,0.100667900539149
"24062","Adur","E07000223","District","Female","10-19 years","10 years","2038",3754,"Projected - ONS",2,0.100694723853974
"24063","Adur","E07000223","District","Female","20-29 years","10 years","2038",3122,"Projected - ONS",4,0.0837423888844183
"24064","Adur","E07000223","District","Female","30-39 years","10 years","2038",3753,"Projected - ONS",33,0.100667900539149
"24065","Adur","E07000223","District","Female","40-49 years","10 years","2038",4660,"Projected - ONS",-26,0.124996647085647
"24066","Adur","E07000223","District","Female","50-59 years","10 years","2038",4826,"Projected - ONS",37,0.129449317346638
"24067","Adur","E07000223","District","Female","60-69 years","10 years","2038",4969,"Projected - ONS",-35,0.133285051366648
"24068","Adur","E07000223","District","Female","70-79 years","10 years","2038",4802,"Projected - ONS",84,0.128805557790832
"24069","Adur","E07000223","District","Female","80-89 years","10 years","2038",2841,"Projected - ONS",19,0.0762050374185242
"24070","Adur","E07000223","District","Female","90+ years","10 years","2038",801,"Projected - ONS",46,0.0214854751750221
"24071","Adur","E07000223","District","Male","0-9 years","10 years","2038",3872,"Projected - ONS",11,0.106928833779791
"24072","Adur","E07000223","District","Male","10-19 years","10 years","2038",4144,"Projected - ONS",-2,0.114440363425478
"24073","Adur","E07000223","District","Male","20-29 years","10 years","2038",3506,"Projected - ONS",0,0.0968214078594902
"24074","Adur","E07000223","District","Male","30-39 years","10 years","2038",3802,"Projected - ONS",34,0.104995719532739
"24075","Adur","E07000223","District","Male","40-49 years","10 years","2038",4601,"Projected - ONS",-3,0.127060837866946
"24076","Adur","E07000223","District","Male","50-59 years","10 years","2038",4490,"Projected - ONS",60,0.123995470989478
"24077","Adur","E07000223","District","Male","60-69 years","10 years","2038",4470,"Projected - ONS",-51,0.123443152633178
"24078","Adur","E07000223","District","Male","70-79 years","10 years","2038",4267,"Projected - ONS",89,0.117837121316727
"24079","Adur","E07000223","District","Male","80-89 years","10 years","2038",2395,"Projected - ONS",9,0.0661401231669935
"24080","Adur","E07000223","District","Male","90+ years","10 years","2038",664,"Projected - ONS",43,0.018336969429179
